,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,target
973,42.69378534568517,-0.6889044844375122,-9.32616866357721,11.874388697666301,132.5,21.928,45.536678302818395,1615.0,-44.5602083332324,4.21137850987068,-84.1483547353272,91.76899999999999,-97.8394622666024,37.9736428470391,5.05795285419606,D,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.671889999999998
974,50.10838000000001,0.6689916084633334,-3.917165666666667,27.220855,152.005,15.35,49.212509999999995,3634.0,114.3405,24.77221,125.3558,811.09,122.51799999999999,21.987579999999998,38.58126,E,G,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.12001
975,50.017069793852905,0.15293743362359255,-10.132744936894193,17.52394415197475,98.2749975,19.808,40.689873268818204,2653.0,-13.290040323524199,2.1044321176758602,16.8926393736868,432.856,16.8371160022771,31.2437109606323,13.643551625671899,B,H,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.489998
976,68.19739,-0.28585621436666664,40.97602666666667,35.4173,118.3,13.222000000000003,37.704879999999996,2974.0,-14.967579999999998,41.71363,-70.99491,318.543,-78.5246,21.98573,42.63658,D,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.68
977,53.893369323246375,-0.669573802498892,37.6034347080721,20.438158930269097,87.91999799999999,24.624,27.1406075879534,2571.0,-123.576355333516,10.8782313812261,-150.118942398178,497.098,-163.384126284999,33.4726910582185,23.363349069441,B,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.470001
978,44.59608948734224,1.2444949791945503,11.69265420596737,22.810976161106503,208.0250015,19.154000000000003,59.961519687296104,5890.0,67.7623036303395,-15.3951804442225,156.505671401484,724.617,177.057946727578,47.74867198311811,4.52134618812014,B,F,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.660004
979,62.537139999999994,0.6000386618666664,63.17016,69.37229,110.1875,21.862000000000002,67.19036,1302.0,-71.03019,21.134520000000002,-35.03379,26.113000000000003,-10.10373,10.22434,69.31045999999999,E,C,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.9375
980,40.480335778585726,0.47433600591382846,-39.22714569356187,15.9811576939589,190.760002,25.026,48.416269921807796,5709.0,205.30599206794602,-17.395573182663902,151.231404873099,1310.79,138.096759558883,56.1007831529987,10.003156328753,D,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.869995
981,72.91514,0.2568841215666666,26.29547666666667,53.379859999999994,255.52499999999998,10.062000000000001,48.30961,6227.0,-127.6612,31.689190000000004,-88.65771,891.7639999999999,-70.4916,7.584630000000001,76.19358000000001,E,J,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.0
982,54.72624999999999,0.5275408090999999,-50.97718666666666,19.405875,147.76,24.168,48.463809999999995,3738.0,273.1584,26.645059999999997,232.0521,1464.3039999999999,207.3282,45.91017,5.962758,A,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.68001
983,45.44181,0.0631931145,9.113674666666666,16.983265000000003,128.14,12.175999999999998,43.33948,3303.0,-26.71177,0.6625814999999999,-25.7731,454.791,-29.50044,33.17645,15.44979,A,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,21.34999
984,36.8042358082361,0.32563858508775806,-9.737878293878198,16.6697368089146,118.9349975,13.951999999999998,60.975177750437005,3197.0,-7.89563921642429,-34.1392985956863,3.7576675777222204,756.6139999999999,21.8878490975421,51.486433987769004,25.794225201024602,E,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.989997
985,53.50475,-0.42128733758,5.714045,19.278715,113.43,15.262,40.66283,2829.0,-79.13604000000001,13.03947,-96.92506999999999,293.957,-110.1902,32.637409999999996,25.687820000000002,E,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,19.84
986,46.184397706962976,-0.470565337277561,-21.101896880807164,15.646774144564802,87.82999799999999,29.451999999999998,41.560530517237204,4142.0,-89.70345158409229,-70.9504438990998,-73.59747420327929,2174.135,-67.73956733675129,52.5034055715576,8.60911318740816,A,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.510003
987,40.731581935393905,-0.14748761888394693,-23.4958787761725,14.40666885224585,134.90625,24.292,58.9158799984278,1782.0,17.7349400611545,-56.7694401537674,26.661987341756,164.15400000000002,28.130778639191398,55.7092458322604,20.3509975266175,B,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.593795999999998
988,56.155289958557624,-0.5821401099832318,-13.065712675735874,19.16066974308785,95.0300025,24.784,36.842578723859894,4148.0,-82.4837293926078,39.3561688036574,-94.12786565266951,2177.183,-105.65350366813801,23.908701584741802,40.622422989795,B,G,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.980003
989,66.08630500000001,-0.79971411995,29.261643333333335,23.636454999999998,204.55,15.268,37.110079999999996,5725.0,-279.862,47.35568,-394.0481,1444.4229999999998,-415.0992,20.91424,47.201609999999995,E,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,19.47
990,35.4613125,1.8345977393666668,-7.216952666666667,30.40274,139.97,16.746000000000002,53.318509999999996,3551.0,129.711,-4.880514,259.5264,1178.9160000000002,292.176,42.87292,0.9894891,D,C,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20.03999
991,47.813535,0.3378850084,-12.21881,14.280505000000002,214.72500000000002,12.86,44.88445,5959.0,172.5029,11.354560000000001,143.7471,874.11,119.0769,36.4074,12.38358,C,I,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.03999
992,54.76548,0.20047308533333327,35.33165666666667,39.08604,69.4453,16.470000000000002,39.61745,932.0,-11.92795,29.862920000000003,1.674318,7.541,1.531725,17.23899,49.97224,E,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0781
993,50.86221,-0.3043175311666667,19.636676666666663,40.0259,181.815,12.692,42.12355,5277.0,-23.19104,-4.762301,-42.11149,1050.161,-53.44643000000001,18.989539999999998,34.057159999999996,B,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,20.99001
994,39.0854275,-0.6520173621966668,-70.01001666666667,10.34777,76.725,47.348,47.69344,4048.0,-0.4154968,-25.53414,36.93063,3633.539,41.19193,43.65167,1.865071,D,B,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,18.31
995,70.38303766783605,0.18944276515968425,38.900689898384265,43.456610464687095,165.5199965,12.729999999999999,44.4387731785427,5111.0,-20.9556207112195,52.214287245514704,-64.0540509839343,1298.01,-76.9604738436569,11.5492137609218,65.4684822755163,E,E,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,19.989991
996,42.9143725,-0.8095517931333333,34.01736666666667,19.705709999999996,112.185,25.266,45.45995,2237.0,-212.1096,-61.792559999999995,-176.9777,167.21900000000002,-162.278,54.57535,3.3618690000000004,E,L,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.17001
997,53.67009,0.7171640319999999,-20.27097,16.64404,132.35000000000002,25.192,40.78781,3819.0,60.33328,27.35418,50.54838,2545.473,18.164460000000002,40.94758,21.628829999999997,B,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.09
998,52.3030125,-0.20296278876666665,-35.43095666666667,21.00136,134.51999999999998,24.838,44.151579999999996,3793.0,110.7843,-12.31061,60.113719999999994,2054.91,44.27901,35.92495,25.05317,E,B,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.71001
999,53.90975,0.3853982237053334,16.24553333333333,46.035955,198.465,12.094000000000001,49.58847,5409.0,17.32835,24.14303,49.44113,568.88,49.92093,13.58353,60.23959,D,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.07001
1000,36.911806433869444,0.4898079656322076,-111.01934429790266,27.8850096212539,113.845001,28.494,51.879612274623206,2061.0,203.78839853081,1.46011952361285,200.210596988702,91.836,194.791289963975,52.910785790012504,22.81329190177,E,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.509995
1001,61.732772499999996,-0.3643831452,34.257846666666666,29.563090000000003,141.03,16.582,58.452890000000004,4934.0,-165.6852,-16.465139999999998,-133.3671,965.8989999999999,-108.8762,36.99824,22.45605,D,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.67
1002,35.961914885296224,0.6147770007516747,12.954189224505091,25.3848007887377,122.040001,13.047999999999998,61.33695283569261,3162.0,67.35331523033081,-26.4324780932026,114.799498249379,533.886,126.277178240383,48.8532850874945,13.9887042392179,D,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.279999
1003,51.776915,-0.6414460770333332,-49.802753333333335,11.25749,82.205,43.142,45.80765,4032.0,-90.88226,3.847085,-51.45408,2783.8579999999997,-64.68332,47.2383,0.6826593000000001,B,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.59
1004,47.77456824504705,0.5861012300472168,47.923225821181326,47.382781302498095,93.0780985,21.137999999999998,58.258447402185105,1145.0,68.9073400553952,-14.5696410550033,69.0797366407458,63.559,64.8951378113339,31.1707613327813,18.9889706178005,A,H,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,18.5
1005,57.773672499999996,0.1413142952333333,27.29629,46.83737,267.45,10.084,49.63433,6274.0,-52.161640000000006,6.496238,-55.51914,451.161,-58.23644,18.02952,45.02172,D,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.98999
1006,59.8738575,0.2296945059,52.67321999999999,59.06823,92.89840000000001,20.152,60.62489,1129.0,4.150474,17.013460000000002,-16.08605,39.619,-2.889023,15.05361,55.45244,E,G,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20.0157
1007,48.67946261448177,0.9959317638527446,-121.06400850139634,19.599082557177,107.0,32.04,54.485690572002405,2188.0,452.839265732724,26.915071262832605,407.023897355954,297.961,375.15217004864303,61.2671984603349,4.6320344464726695,E,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.299996
1008,70.3907025,-0.8048204327066666,17.66397,22.79288,46.0937,12.74,45.70207,341.0,-171.0585,47.41345,-200.6546,0.993,-196.3575,17.98724,46.16979,A,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.9375
1009,54.574777499999996,-0.41414142054,33.52852,35.343585000000004,95.5781,26.165999999999997,50.2137,1232.0,-57.775380000000006,-15.17268,-134.6972,46.747,-137.7389,28.5355,26.49727,A,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.5938
1010,47.7793939957302,-0.8802985923412352,21.226040462248065,25.542453318761652,112.380001,19.054000000000002,51.585544277381004,2311.0,-169.89569841219802,-28.036590472312398,-160.07662850509502,235.49,-146.987680756986,47.3697637265964,3.2383336700844003,D,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.020004
1011,43.09817249999999,-0.8987136361333332,3.92114,13.12235,209.175,12.462,47.135670000000005,5668.0,-110.9659,4.5309550000000005,-161.2442,818.2080000000001,-153.2046,37.13559,3.981993,B,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.78
1012,70.36989426320235,-0.7315819376260515,23.861895877068267,30.731032189107452,169.419998,12.888,40.1167500509469,5157.0,-101.64751218504499,20.9406080615053,-181.130927827305,1129.14,-198.298714746019,16.833657687591,49.7603668372083,C,G,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.409989000000003
1013,61.16663749999999,0.8150617815333334,-5.937585666666666,19.99003,46.4687,15.718,62.48284,439.0,147.1726,-26.601470000000003,124.4611,1.496,128.5562,44.88576,10.12992,A,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0469
1014,51.16959439956096,0.3932045708500676,9.277127727292472,20.126380910703197,45.1875,13.431999999999999,51.151244157354,85.0,82.67514627861901,23.106315206436502,75.20448749515329,0.28300000000000003,72.634739904265,27.108029974375402,31.6133327115332,B,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.9375
1015,63.846887499999994,-0.6310595721433334,51.241366666666664,42.90711,118.61,19.582,46.937129999999996,4468.0,-146.5836,19.44154,-165.0277,1589.829,-157.4934,24.784029999999998,30.110970000000002,B,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.66
1016,65.8626117487215,-0.3609195389178711,7.247695048293207,23.867279384833402,112.2750015,14.492,38.573919480128005,2922.0,-10.6881712315314,36.68757159723629,-72.72758608336692,373.38800000000003,-93.1523624011548,20.4699652906711,44.265683183367,B,I,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,19.720001
1017,60.538083511204775,0.23611791657471776,38.64901687694137,35.16505600094655,67.9608995,16.397999999999996,53.600120908686506,848.0,-31.6194060107056,10.614322769402198,-15.053485361927303,5.233,-6.316394374521559,22.001805633357503,46.3926097166805,D,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0
1018,41.41082,-0.19415896043333333,20.632986666666667,35.799125000000004,114.22,15.924000000000001,48.112629999999996,2787.0,-7.964339999999999,-35.34896,-14.492029999999998,439.53,-19.79879,29.743059999999996,10.621210000000001,B,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.48
1019,53.2857525,-0.02326259273333333,22.421639999999996,36.919685,61.3281,12.086,50.91277,739.0,-67.65042,20.54103,-34.57136,5.144,-17.85301,30.68478,25.97045,B,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.1719
1020,46.70211483546885,0.5743610367472362,32.225753845741565,39.27424237730485,56.578098,12.972,58.97215368507379,631.0,47.384728325859,43.849821973414,64.5298767588245,4.156000000000001,70.91776188390921,19.073833155073103,47.9124895842379,E,G,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,19.859401000000002
1021,43.38288228472108,0.800489257244156,-8.666126502197,18.6160987607049,142.5999985,17.762,55.02155042029389,4977.0,58.0791587798692,-11.3510086579336,87.47389749089871,1377.0220000000002,101.082204422258,40.9960098121071,3.0023087458981,E,K,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.290008
1022,60.90283638202255,-0.26787289310544593,61.192987781832166,60.9132442888596,106.4530985,19.724,42.795187182323104,1290.0,-160.40981317616001,40.417519511101,-137.116897084835,34.396,-130.633677456598,11.0306927486901,69.6156221811485,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.4375
1023,47.1397375,-0.020883455866666654,6.932122,16.276519999999998,151.06,21.137999999999998,57.18434,3718.0,-37.254870000000004,-6.37803,18.275270000000003,3312.282,33.47905,54.915969999999994,15.247639999999999,E,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.85001
1024,59.76751760494405,-0.006545491657208658,32.91734580101559,34.069984952391806,103.7199975,18.113999999999997,41.6377269910314,2680.0,-19.0044748697899,34.4397716283056,-20.4389146859859,343.316,-20.3789766429838,16.945298087785,50.6118268150884,E,I,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18.880005
1025,60.998014999999995,-0.2030415467666667,-19.59193,17.068795,90.87,26.644,41.37958,2502.0,-26.13474,21.45099,-31.09863,409.845,-44.76569,40.16745,18.185370000000002,A,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.77
1026,52.96729564627835,0.47876552532102484,8.879743437678611,15.3300692617639,125.01999649999999,22.63,54.0368815433934,3930.0,-118.616284167154,-20.9952314165233,-84.9203404254842,3640.7529999999997,-60.9543623367982,49.1459919652646,11.360634244948402,A,I,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.230003
1027,52.097652499999995,-0.4337140884666667,9.860468333333333,22.680335,118.755,11.916,51.40142,3039.0,-89.29666999999999,-17.854960000000002,-105.5061,682.926,-102.6639,44.8214,3.036518,C,B,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,20.79
1028,45.30085398814803,-0.70816465407862,5.4728449575592775,16.59363605158555,113.400002,22.9,47.2298875738177,2260.0,-106.74821627198601,-57.5247245062526,-81.95228060457721,170.28,-66.920011747283,57.711104267992894,16.2852683738412,E,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.220001
1029,52.60754438764292,-0.40796245713188206,-0.926518694468804,14.766251084745651,209.8150025,13.175999999999998,44.7076719980927,5595.0,-61.101725529550706,15.724771493023301,-73.193551971376,725.5980000000001,-78.8659700779359,36.6992314629827,17.5324687936351,B,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.029999
1030,62.69400746374668,0.13594537301923504,4.24189158624829,23.8067521372026,245.345001,9.782,43.7198522988978,6161.0,14.7187004240649,43.628348117428395,-5.57835243971009,510.343,-18.818496294436898,19.7583152101782,42.2047003765353,C,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.110001
1031,62.871249999999996,-1.001083441,74.84467,29.275585,113.625,26.986,39.47061,1459.0,-224.7524,42.5719,-287.3306,61.887,-291.3912,18.76565,51.6056,A,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.6875
1032,53.6725822593563,-1.4478797293630512,5.188276850699009,21.0275034386487,47.0,10.030000000000001,42.603062353595206,233.0,-200.663688602383,18.2022139981405,-257.85547292918204,2.199,-262.715192661061,33.4784197118714,24.7709303357262,D,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.75
1033,58.963431334839726,-0.07130603609090608,16.06268592425373,27.397678302353853,67.3671495,15.646,49.47787434999889,837.0,-67.5630701149291,47.383937769206604,-60.2981876899473,3.5269999999999997,-59.311102483103,18.9235665841633,48.64064938484,B,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.640701
1034,57.204325000000004,-0.10926978486666669,10.408405333333333,24.339714999999998,66.6406,15.298000000000002,44.729929999999996,835.0,-75.00676999999999,55.43881999999999,-60.42049,4.277,-60.137269999999994,22.87733,41.64197,E,E,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,20.4531
1035,42.82519181412642,1.547632809960473,10.326370357146168,21.39083425668515,208.21499649999998,19.360000000000003,68.7423793558964,5891.0,96.40730376205629,-4.00690041229892,177.057946727578,955.605,211.793130453249,44.56762863286961,1.33663281029489,C,F,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,22.709992
1036,45.257705,0.8742559633399999,42.2019,34.355005000000006,163.55,15.642,66.62658,5122.0,-9.94941,-8.665929,42.104490000000006,1576.315,66.18273,48.66091,0.4408195,B,F,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,17.71001
1037,43.67047868806318,-0.8351886982469748,26.899275453658504,34.18169250812031,66.62494699999999,15.198000000000002,51.129960515922,907.0,-128.563881942344,-34.9722984944233,-156.625357400962,6.8020000000000005,-153.43005172656402,27.547869208859996,24.7652649187658,D,H,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.3125
1038,59.736417499999995,1.0051465494766665,-24.53311666666667,19.864710000000002,143.035,13.186000000000002,46.50609,3562.0,349.0137,51.22438,296.1795,744.168,267.2235,27.1553,29.43613,E,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.81
1039,33.9988525,0.9754775070000001,-3.4227903333333334,31.578295000000004,177.445,18.058,74.41709,5290.0,12.37855,-122.0401,91.32819,2548.371,138.5764,50.82998,8.737839,A,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.22
1040,64.43386272902083,-0.7670553597842343,18.95105871784507,21.0949193972993,138.259995,20.862000000000002,38.196947751565496,3833.0,-135.64760239256398,31.1803828047745,-166.891739505284,1185.874,-172.875341700169,37.671668794810294,28.578647708402,A,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.389999
1041,62.6805025,-0.1841723594366667,31.2337,37.24604000000001,193.595,11.996,54.17969,5382.0,-143.875,24.458170000000003,-128.7103,874.24,-110.5986,24.10464,32.79772,A,F,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20.540010000000002
1042,70.79481999999999,-0.010874788466666658,33.825853333333335,27.936975,124.87,25.412,41.85153,2082.0,-57.1394,22.06093,-98.62581999999999,105.78,-114.92399999999999,24.10306,42.69794,B,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.77
1043,56.17629292202918,1.0827330910041302,-40.68576640678707,16.4235811183133,117.2799985,36.588,50.6881096300153,4691.0,286.975500923575,-1.9469827489054001,203.426076165912,3193.895,190.17462326337798,50.119071428238,12.584681323375099,C,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.059997
1044,46.538002500000005,0.5053894405999999,19.453506666666666,31.421010000000003,123.28999999999999,12.629999999999999,58.73978,3158.0,-0.654134,-21.75649,59.47231,547.769,75.60251,36.40237,8.698963000000001,E,H,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.76
1045,51.9579078175295,-0.7439982741136121,-47.60060546315657,12.087141852625049,82.949997,44.388,48.325650367679,4038.0,-59.074351251862204,4.14808633185044,-59.6165876564054,3244.425,-47.8809962071509,42.6903789922561,3.6124147348811,C,B,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.060006
1046,52.286227859254325,-0.558846633205722,13.290906052380466,28.227316690498903,248.75,9.884,45.3190082846944,6209.0,-70.6499172800664,12.9131817047826,-106.91463918668,540.82,-116.60374697062599,24.989531019985698,32.2351571502116,B,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.970001
1047,50.01451089830292,0.5714224512964479,-74.33515220010726,20.625686676512302,117.29500200000001,33.45,55.335129888337,4685.0,494.36786941753303,-14.350424186635301,382.95790146784105,2851.305,341.438841880226,56.4084179626528,2.39608215398205,B,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23.300003
1048,58.3989575,-0.6138312249333333,37.69088666666667,21.60694,139.3281,19.517999999999997,42.14907,1628.0,-188.7658,22.080460000000002,-210.8814,43.825,-217.1671,23.819679999999998,33.14508,C,G,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,20.89059
1049,59.450563678422576,-0.8074288072277824,56.45115107455376,33.22021081797865,125.72999949999999,21.946000000000005,42.3799249447852,2104.0,-202.308638568005,-108.83746765033199,-201.32942563926701,88.48299999999999,-197.884268965439,44.3744050020283,16.2285449969182,E,F,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20.609993
1050,65.2007825,-0.044639159216666675,4.616585000000001,24.21046,249.695,10.873999999999999,44.882220000000004,6201.0,42.74703,51.63847,-4.432575,954.4630000000001,-18.45206,23.57829,41.95325,D,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.10001
1051,48.334145,1.0711624216533333,-10.679130666666666,16.370509999999996,215.22,14.428,42.48442,5955.0,160.2389,28.692870000000003,209.1868,766.7869999999999,198.7289,28.67662,19.73931,D,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.810010000000002
1052,54.59241097042808,-0.18448853902423715,14.060961236809334,26.83657745350805,124.7750015,11.548,47.2965712029335,3256.0,-105.878527393863,-32.8657585480097,-85.8611291080677,732.567,-75.6751253015335,42.4617087794362,0.35152509320980196,B,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.600006
1053,58.5876,-0.17905060587333332,13.756853333333332,23.003675,120.78,11.936,53.0126,3044.0,-99.80939000000001,19.36209,-91.97359,642.265,-78.90426,26.70397,32.4679,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20.05
1054,47.327685,1.03203394388,-0.9180696666666667,24.506675,196.21,15.838,55.89505,5460.0,71.64116999999999,-13.70685,130.439,1047.78,143.6613,41.42779,13.78321,A,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.97
1055,57.51629685574968,-0.8796941772671079,91.01537216432996,46.66576330888235,116.625,25.44,53.616585945973505,1476.0,-279.746809631384,-7.97461590014461,-292.64416438287003,121.45299999999999,-274.978819745974,19.074069910930298,47.037883320160205,D,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23.031303
1056,61.330744455543424,-0.19172583264322043,9.14659869257539,29.30077584612675,246.97999600000003,9.517999999999999,41.4321281071944,6165.0,-20.6085584903913,42.4569037303719,-50.6475906747108,549.156,-60.7415371528745,18.603661052865398,49.1597640531079,B,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.009995
1057,47.9023775,1.0704698585533334,-52.941813333333336,21.057445,145.38,25.776,48.95138,3736.0,286.1259,14.264520000000001,280.028,1994.099,263.0972,47.23741,2.3025729999999998,D,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,21.48001
1058,33.226802500000005,4.260805521,-26.73277333333333,19.804915,192.695,32.242000000000004,58.754430000000006,5685.0,101.7886,-45.0482,309.4461,2741.4390000000003,365.6917,45.80553,25.86985,D,H,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20.08
